data_referencia|cod_ibge|txt_nome_municipio|txt_sigla_uf|num_ano_financiamento|qtd_uh_financiadas|vlr_financiamento|vlr_subsidio
01/11/2024|351518|Espírito Santo do Pinhal |SP|2018|40|4004041,6599999997|502705,21
01/11/2024|351518|Espírito Santo do Pinhal |SP|2019|19|2162377,67|233931,86
01/11/2024|351518|Espírito Santo do Pinhal |SP|2020|68|7164252,01|1213284,1799999997
01/11/2024|351518|Espírito Santo do Pinhal |SP|2021|74|8046032,610000001|878977,2399999999
01/11/2024|351518|Espírito Santo do Pinhal |SP|2022|59|7688881,9399999995|712360,49
01/11/2024|351518|Espírito Santo do Pinhal |SP|2023|59|9002906,85|777376,73
01/11/2024|351518|Espírito Santo do Pinhal |SP|2024|44|7701953,690000001|243952,03
01/11/2024|351519|Espírito Santo do Turvo |SP|2009|1|34500|19035
01/11/2024|351519|Espírito Santo do Turvo |SP|2010|1|28500|11815
01/11/2024|351519|Espírito Santo do Turvo |SP|2011|3|100620|0
01/11/2024|351519|Espírito Santo do Turvo |SP|2013|1|46000|8461,53
01/11/2024|351519|Espírito Santo do Turvo |SP|2015|4|334764,54|30775,48
01/11/2024|351519|Espírito Santo do Turvo |SP|2016|1|53999,53|0
01/11/2024|351519|Espírito Santo do Turvo |SP|2017|2|140196|42483,32
01/11/2024|351519|Espírito Santo do Turvo |SP|2020|5|471661,76|75984,28
01/11/2024|351519|Espírito Santo do Turvo |SP|2021|5|473542|100646,89
01/11/2024|351519|Espírito Santo do Turvo |SP|2022|2|204000|649
01/11/2024|351519|Espírito Santo do Turvo |SP|2024|1|180000|0
01/11/2024|351520|Estrela d'Oeste |SP|2009|4|228000|40140
01/11/2024|351520|Estrela d'Oeste |SP|2010|9|477741|101293
01/11/2024|351520|Estrela d'Oeste |SP|2011|8|465776,5|4000
01/11/2024|351520|Estrela d'Oeste |SP|2012|11|649651,1599999999|150418,84
01/11/2024|351520|Estrela d'Oeste |SP|2013|4|215954|82831,37
01/11/2024|351520|Estrela d'Oeste |SP|2014|12|971236,8700000001|188388,34
01/11/2024|351520|Estrela d'Oeste |SP|2015|16|1278535,12|229497,4
01/11/2024|351520|Estrela d'Oeste |SP|2016|24|1890669,26|351652,91
01/11/2024|351520|Estrela d'Oeste |SP|2017|18|1495022,21|323823,32
01/11/2024|351520|Estrela d'Oeste |SP|2018|21|1598928,45|496618,4899999999
01/11/2024|351520|Estrela d'Oeste |SP|2019|21|1857036,32|409584,3499999999
01/11/2024|351520|Estrela d'Oeste |SP|2020|11|1058957,47|189898,92
01/11/2024|351520|Estrela d'Oeste |SP|2021|8|844839,49|108868,34
01/11/2024|351520|Estrela d'Oeste |SP|2022|8|860842,43|86916,56
01/11/2024|351520|Estrela d'Oeste |SP|2023|9|1271144,17|93629,32
01/11/2024|351520|Estrela d'Oeste |SP|2024|9|1510457,1300000001|57713,97
01/11/2024|351530|Estrela do Norte |SP|2011|2|146797,43|5256
01/11/2024|351530|Estrela do Norte |SP|2012|5|276526,97|97384,15
01/11/2024|351530|Estrela do Norte |SP|2013|1|81000|15167,14
01/11/2024|351530|Estrela do Norte |SP|2015|6|459380|106176,94
01/11/2024|351530|Estrela do Norte |SP|2016|10|777194,46|159225,76
01/11/2024|351530|Estrela do Norte |SP|2017|6|464804,11|122228,3
01/11/2024|351530|Estrela do Norte |SP|2018|5|383499,96|80741,54
01/11/2024|351530|Estrela do Norte |SP|2019|11|963818,23|211574,5
01/11/2024|351530|Estrela do Norte |SP|2020|13|1138207|247270,29
01/11/2024|351530|Estrela do Norte |SP|2021|7|645432,25|138541,52
01/11/2024|351530|Estrela do Norte |SP|2022|11|1173142,18|142376,07
01/11/2024|351530|Estrela do Norte |SP|2023|6|652824,65|54760,84
01/11/2024|351530|Estrela do Norte |SP|2024|2|207028,59|96794,01
01/11/2024|351535|Euclides da Cunha Paulista |SP|2012|1|30906,57|20283,31
01/11/2024|351535|Euclides da Cunha Paulista |SP|2014|2|91840,15|38671,46
01/11/2024|351535|Euclides da Cunha Paulista |SP|2016|2|67274,49|12727,7
01/11/2024|351535|Euclides da Cunha Paulista |SP|2019|1|75841,16|25783,99
01/11/2024|351535|Euclides da Cunha Paulista |SP|2023|1|67304,24|0
01/11/2024|351535|Euclides da Cunha Paulista |SP|2024|4|523449,51|134243,49
01/11/2024|351540|Fartura |SP|2009|10|467135,56|75717
01/11/2024|351540|Fartura |SP|2010|17|766245,19|190904
01/11/2024|351540|Fartura |SP|2011|18|878126,28|43707
01/11/2024|351540|Fartura |SP|2012|22|1349897,75|368982,7099999999
01/11/2024|351540|Fartura |SP|2013|35|2344215,33|715424,3899999999
01/11/2024|351540|Fartura |SP|2014|52|3817250,1899999995|1090139,0399999998
01/11/2024|351540|Fartura |SP|2015|31|2280213,54|487401,4899999999
01/11/2024|351540|Fartura |SP|2016|14|1101013,1|225303,96
01/11/2024|351540|Fartura |SP|2017|12|1001126,76|200100,73
01/11/2024|351540|Fartura |SP|2018|13|917194|290845,62
01/11/2024|351540|Fartura |SP|2019|3|296801|68018,97
01/11/2024|351540|Fartura |SP|2020|7|766206,47|104379,15
01/11/2024|351540|Fartura |SP|2021|17|1886385,2|240570,51
01/11/2024|351540|Fartura |SP|2022|13|1438529,95|161200,9
01/11/2024|351540|Fartura |SP|2023|16|2200256,24|229824,99
01/11/2024|351540|Fartura |SP|2024|29|4496493,62|532663,49
01/11/2024|351550|Fernandópolis |SP|2009|104|4679887,43|1124265
01/11/2024|351550|Fernandópolis |SP|2010|248|14580104,360000001|4188121
01/11/2024|351550|Fernandópolis |SP|2011|293|20006268,329999994|1872045,6
01/11/2024|351550|Fernandópolis |SP|2012|306|24349008,220000003|5527495,590000001
01/11/2024|351550|Fernandópolis |SP|2013|336|29968312,16|6327619,410000003
01/11/2024|351550|Fernandópolis |SP|2014|333|29944841,810000002|6255126,380000002
01/11/2024|351550|Fernandópolis |SP|2015|245|24018622,29|4205737,400000002
01/11/2024|351550|Fernandópolis |SP|2016|200|20022227,700000007|2810389,93
01/11/2024|351550|Fernandópolis |SP|2017|286|28229594,01|6403721,940000002
01/11/2024|351550|Fernandópolis |SP|2018|445|40561017,910000004|12636280,360000001
01/11/2024|351550|Fernandópolis |SP|2019|236|24051653,02|4899855,779999999
01/11/2024|351550|Fernandópolis |SP|2020|222|22511927,77|5079390,740000002
01/11/2024|351550|Fernandópolis |SP|2021|197|21577943,76|3327288,08
01/11/2024|351550|Fernandópolis |SP|2022|236|25656326,999999996|4661442,789999999
01/11/2024|351550|Fernandópolis |SP|2023|172|25059339,16|2894264,6100000003
01/11/2024|351550|Fernandópolis |SP|2024|258|39012647,669999994|4695981,900000001
01/11/2024|351560|Fernando Prestes |SP|2009|5|205185|29568
01/11/2024|351560|Fernando Prestes |SP|2010|4|238990|49140
01/11/2024|351560|Fernando Prestes |SP|2011|8|492394,51|39527
01/11/2024|351560|Fernando Prestes |SP|2012|13|813416,42|209514,71
01/11/2024|351560|Fernando Prestes |SP|2013|6|367538,61|82580,84
01/11/2024|351560|Fernando Prestes |SP|2014|11|687968,96|177070,92
01/11/2024|351560|Fernando Prestes |SP|2015|6|458735,99|105430,95
01/11/2024|351560|Fernando Prestes |SP|2016|10|717770,77|125474,33
01/11/2024|351560|Fernando Prestes |SP|2017|13|867486|248667,03
01/11/2024|351560|Fernando Prestes |SP|2018|12|868092,96|223643,49
01/11/2024|351560|Fernando Prestes |SP|2019|14|1102923,97|285729,26
01/11/2024|351560|Fernando Prestes |SP|2020|15|1410906,8599999999|265699,45
01/11/2024|351560|Fernando Prestes |SP|2021|13|1338447,35|291931,65
01/11/2024|351560|Fernando Prestes |SP|2022|4|405910,4|47023,21
01/11/2024|351560|Fernando Prestes |SP|2023|8|957710,71|138138,37
01/11/2024|351560|Fernando Prestes |SP|2024|8|1069378,62|128102,13
01/11/2024|351565|Fernão |SP|2011|1|40500|2000
01/11/2024|351565|Fernão |SP|2019|2|171399,01|8165,23
01/11/2024|351565|Fernão |SP|2023|1|144000|18990,16
01/11/2024|351570|Ferraz de Vasconcelos |SP|2009|267|14539695,36|4862188,24
01/11/2024|351570|Ferraz de Vasconcelos |SP|2010|470|29246361,789999995|10476772
01/11/2024|351570|Ferraz de Vasconcelos |SP|2011|908|63826566,819999985|12046526
01/11/2024|351570|Ferraz de Vasconcelos |SP|2012|664|55948361,84|15087304,78999999
01/11/2024|351570|Ferraz de Vasconcelos |SP|2013|542|52387488,349999994|11708352,63
01/11/2024|351570|Ferraz de Vasconcelos |SP|2014|215|23897025,959999997|3427424,020000003
01/11/2024|351570|Ferraz de Vasconcelos |SP|2015|324|39972924,480000004|3873455,9400000023
01/11/2024|351570|Ferraz de Vasconcelos |SP|2016|215|27541110,130000003|2609800,0700000017
01/11/2024|351570|Ferraz de Vasconcelos |SP|2017|374|51104039,46999999|3878551,0900000012
01/11/2024|351570|Ferraz de Vasconcelos |SP|2018|396|54510535,919999994|4511188,21
01/11/2024|351570|Ferraz de Vasconcelos |SP|2019|294|42086912,13000002|2731497,480000001
01/11/2024|351570|Ferraz de Vasconcelos |SP|2020|312|42571001,519999996|4000750,2199999997
01/11/2024|351570|Ferraz de Vasconcelos |SP|2021|303|44444765,45|2029245,5999999999
01/11/2024|351570|Ferraz de Vasconcelos |SP|2022|434|64414624,339999996|3467886,98
01/11/2024|351570|Ferraz de Vasconcelos |SP|2023|409|68466193,65999998|2993060,32
01/11/2024|351570|Ferraz de Vasconcelos |SP|2024|257|45814167,7|1557160,9900000002
01/11/2024|351580|Flora Rica |SP|2011|3|102443,75|9704
01/11/2024|351580|Flora Rica |SP|2012|1|57588,45|20283,04
01/11/2024|351580|Flora Rica |SP|2013|4|257121,94|78870,77
01/11/2024|351580|Flora Rica |SP|2014|1|72000|15206,82
01/11/2024|351580|Flora Rica |SP|2015|2|111009,53|37616,78
01/11/2024|351580|Flora Rica |SP|2017|2|113444,27|45274,06
01/11/2024|351580|Flora Rica |SP|2021|1|113245|877
01/11/2024|351590|Floreal |SP|2010|2|116969|30186
01/11/2024|351590|Floreal |SP|2011|3|170717|13306
01/11/2024|351590|Floreal |SP|2012|1|71277,5|0
01/11/2024|351590|Floreal |SP|2013|1|78943|13408,33
01/11/2024|351590|Floreal |SP|2014|1|38491|24658,66
01/11/2024|351590|Floreal |SP|2015|2|154548|31792,58
01/11/2024|351590|Floreal |SP|2016|1|81000|15999,99
01/11/2024|351590|Floreal |SP|2018|2|148000|21885,29
01/11/2024|351590|Floreal |SP|2019|4|333475,78|73732,3
01/11/2024|351590|Floreal |SP|2020|1|64000|1267,57
01/11/2024|351590|Floreal |SP|2021|1|80000|4350,77
01/11/2024|351590|Floreal |SP|2022|1|116000|1472
01/11/2024|351590|Floreal |SP|2023|4|473447,97|53163
01/11/2024|351600|Flórida Paulista |SP|2009|5|216715,22|68708
01/11/2024|351600|Flórida Paulista |SP|2010|7|330119,82|92802
01/11/2024|351600|Flórida Paulista |SP|2011|8|495110,91|14020,2
01/11/2024|351600|Flórida Paulista |SP|2012|8|468715,0299999999|120132,47
01/11/2024|351600|Flórida Paulista |SP|2013|14|981212,02|277398,4199999999
01/11/2024|351600|Flórida Paulista |SP|2014|32|2404345,52|656404,1699999999
01/11/2024|351600|Flórida Paulista |SP|2015|20|1472456,0500000003|399205,75
01/11/2024|351600|Flórida Paulista |SP|2016|15|1062546,3699999999|257512,28
01/11/2024|351600|Flórida Paulista |SP|2017|16|1279012,82|341829,36
01/11/2024|351600|Flórida Paulista |SP|2018|11|810301,71|229102,07
01/11/2024|351600|Flórida Paulista |SP|2019|17|1397396,4200000002|297645,67
01/11/2024|351600|Flórida Paulista |SP|2020|12|1094649,42|212187,08
01/11/2024|351600|Flórida Paulista |SP|2021|10|981587,37|87248,39
01/11/2024|351600|Flórida Paulista |SP|2022|4|395651,8|20376,65
01/11/2024|351600|Flórida Paulista |SP|2023|11|1385231,45|186384,43
01/11/2024|351600|Flórida Paulista |SP|2024|15|2069397,81|96179,97
01/11/2024|351610|Florínia |SP|2009|3|79800|25845
01/11/2024|351610|Florínia |SP|2010|1|62000|10035
01/11/2024|351610|Florínia |SP|2012|1|17248|5443,77
01/11/2024|351610|Florínia |SP|2013|3|244364,67|33669,02
01/11/2024|351610|Florínia |SP|2014|1|62998,81|9245,67
01/11/2024|351610|Florínia |SP|2015|1|45000|15999,99
01/11/2024|351610|Florínia |SP|2017|1|76000|25380,99
01/11/2024|351610|Florínia |SP|2018|2|114529|34285,45
01/11/2024|351610|Florínia |SP|2020|4|359439|98391,96
01/11/2024|351610|Florínia |SP|2021|3|290123|71698,54
01/11/2024|351610|Florínia |SP|2022|3|348000|30624,77
01/11/2024|351610|Florínia |SP|2023|6|900542|50156,08
01/11/2024|351620|Franca |SP|2009|930|45010222|17823455,939999998
01/11/2024|351620|Franca |SP|2010|2032|113372458,48999996|43711088
01/11/2024|351620|Franca |SP|2011|1790|114537833,68000002|18215395
01/11/2024|351620|Franca |SP|2012|1724|119280803,98|40187232,25
01/11/2024|351620|Franca |SP|2013|1932|168328993,31|47264712,749999985
01/11/2024|351620|Franca |SP|2014|1989|196467884,89999995|46359341,5
01/11/2024|351620|Franca |SP|2015|1951|205957556,66999993|41670248,11000001
01/11/2024|351620|Franca |SP|2016|1771|195055715,07000002|35951838,64999999
01/11/2024|351620|Franca |SP|2017|2445|272417421,47999996|63560157,520000026
01/11/2024|351620|Franca |SP|2018|2402|271060142,90999997|66134696,75000002
01/11/2024|351620|Franca |SP|2019|2472|265282693,07000002|65885272,01000005
01/11/2024|351620|Franca |SP|2020|2097|229759718,0899999|54364669,93000003
01/11/2024|351620|Franca |SP|2021|1215|143425146,51999998|29129224,77
01/11/2024|351620|Franca |SP|2022|1291|176332281,05|22957978,390000004
01/11/2024|351620|Franca |SP|2023|1851|305064003,4100001|24464571,09
01/11/2024|351620|Franca |SP|2024|1721|311124665,74|19087484,149999995
01/11/2024|351630|Francisco Morato |SP|2009|58|2588479,26|808381,6
01/11/2024|351630|Francisco Morato |SP|2010|96|6131503,66|1749240
01/11/2024|351630|Francisco Morato |SP|2011|90|7166842,3|705431
01/11/2024|351630|Francisco Morato |SP|2012|126|11157654,110000001|2269991,9
01/11/2024|351630|Francisco Morato |SP|2013|102|9845874,76|1739503,9799999995
01/11/2024|351630|Francisco Morato |SP|2014|130|14344648,92|1807983,3399999996
01/11/2024|351630|Francisco Morato |SP|2015|119|14606127,420000002|1454328,4699999997
01/11/2024|351630|Francisco Morato |SP|2016|417|49813222,58999998|7092915,05
01/11/2024|351630|Francisco Morato |SP|2017|320|39819255,48999999|5063581,480000001
01/11/2024|351630|Francisco Morato |SP|2018|249|31303822,490000002|3884680,6199999996
01/11/2024|351630|Francisco Morato |SP|2019|278|33954548,31|4989276,010000001
01/11/2024|351630|Francisco Morato |SP|2020|264|30433622,94|5759737,970000003
01/11/2024|351630|Francisco Morato |SP|2021|82|10490271,799999997|1135848,8499999999
01/11/2024|351630|Francisco Morato |SP|2022|80|11592523,580000002|659146,6199999999
01/11/2024|351630|Francisco Morato |SP|2023|124|19913013,470000003|1313687,4599999997
01/11/2024|351630|Francisco Morato |SP|2024|100|17711179,65|630221,32
01/11/2024|351640|Franco da Rocha |SP|2009|43|2767675,7999999993|525096
01/11/2024|351640|Franco da Rocha |SP|2010|66|4818669,99|1084993
01/11/2024|351640|Franco da Rocha |SP|2011|81|7068683,6499999985|433777
01/11/2024|351640|Franco da Rocha |SP|2012|245|20705984,06|5022385,220000002
01/11/2024|351640|Franco da Rocha |SP|2013|107|12001593,869999997|1309015,8299999996
01/11/2024|351640|Franco da Rocha |SP|2014|114|13632494,739999998|1082967,4699999997
01/11/2024|351640|Franco da Rocha |SP|2015|169|23061728,409999993|1097007,5799999998
01/11/2024|351640|Franco da Rocha |SP|2016|151|20898147,169999994|783493,1799999999
01/11/2024|351640|Franco da Rocha |SP|2017|143|21392740,790000007|990968,24
01/11/2024|351640|Franco da Rocha |SP|2018|203|29980631,07|1105261,85
01/11/2024|351640|Franco da Rocha |SP|2019|251|30822085,290000003|4240006,14
01/11/2024|351640|Franco da Rocha |SP|2020|476|60943268,27999999|9048736,360000001
01/11/2024|351640|Franco da Rocha |SP|2021|599|77575544,29|9067687,84
01/11/2024|351640|Franco da Rocha |SP|2022|609|91450665,55000001|7078077,870000001
01/11/2024|351640|Franco da Rocha |SP|2023|645|110584819,12000002|7269288,34
01/11/2024|351640|Franco da Rocha |SP|2024|393|78228859,53|2219827,88
01/11/2024|351650|Gabriel Monteiro |SP|2010|1|46388,12|14886
01/11/2024|351650|Gabriel Monteiro |SP|2011|2|138357,34|8772
01/11/2024|351650|Gabriel Monteiro |SP|2013|1|64648,08|15999,99
01/11/2024|351650|Gabriel Monteiro |SP|2015|3|217491|71263,97
01/11/2024|351650|Gabriel Monteiro |SP|2016|4|256116,15|56526,53
01/11/2024|351650|Gabriel Monteiro |SP|2017|6|439842,48|81665,67
01/11/2024|351650|Gabriel Monteiro |SP|2018|6|435952|105510,45
01/11/2024|351650|Gabriel Monteiro |SP|2019|5|407854|95818
01/11/2024|351650|Gabriel Monteiro |SP|2020|3|300000|39619,33
01/11/2024|351650|Gabriel Monteiro |SP|2021|2|231691,55|37994,8
01/11/2024|351650|Gabriel Monteiro |SP|2023|3|502911,4|17421,35
01/11/2024|351650|Gabriel Monteiro |SP|2024|2|393000|0
01/11/2024|351660|Gália |SP|2009|5|194320|35289
01/11/2024|351660|Gália |SP|2010|8|368412,49|82861
01/11/2024|351660|Gália |SP|2011|12|600300,67|21000
01/11/2024|351660|Gália |SP|2012|8|448085,17|96410,81
01/11/2024|351660|Gália |SP|2013|4|244894,53|57187,49
01/11/2024|351660|Gália |SP|2014|9|615017,83|178971,63
01/11/2024|351660|Gália |SP|2015|4|289793,94|61484,93
01/11/2024|351660|Gália |SP|2016|7|468949,87|72444,18
01/11/2024|351660|Gália |SP|2017|3|208786|36639,84
01/11/2024|351660|Gália |SP|2018|6|439600,13|135720,87
01/11/2024|351660|Gália |SP|2019|4|348131,89|90263,44
01/11/2024|351660|Gália |SP|2020|3|202012,41|65544,61
01/11/2024|351660|Gália |SP|2021|3|303750,42|64107,52
01/11/2024|351660|Gália |SP|2022|6|624158,19|94578,1
01/11/2024|351660|Gália |SP|2023|7|805637,51|167955,08
01/11/2024|351660|Gália |SP|2024|9|1142384,28|169435,78
01/11/2024|351670|Garça |SP|2009|49|1984382,85|536800
01/11/2024|351670|Garça |SP|2010|90|4859370,829999999|1403596
01/11/2024|351670|Garça |SP|2011|327|17576526,740000002|2728809,2
01/11/2024|351670|Garça |SP|2012|239|14355541,910000002|5048669,310000001
01/11/2024|351670|Garça |SP|2013|252|16765831,56|5819736,760000001
01/11/2024|351670|Garça |SP|2014|72|5340928,24|1433049,3399999999
01/11/2024|351670|Garça |SP|2015|73|5714613,750000001|1274520,8999999997
01/11/2024|351670|Garça |SP|2016|69|5926304,27|1000915,4899999999
01/11/2024|351670|Garça |SP|2017|198|17286651,339999996|4295099,240000001
01/11/2024|351670|Garça |SP|2018|190|15454198,720000003|4641223,209999999
01/11/2024|351670|Garça |SP|2019|104|9669204,009999998|2022901,3599999999
01/11/2024|351670|Garça |SP|2020|136|13784258,979999999|2633998,7800000007
01/11/2024|351670|Garça |SP|2021|182|19369240,919999998|3293653,15
01/11/2024|351670|Garça |SP|2022|103|11839907,870000003|1582685,0400000003
01/11/2024|351670|Garça |SP|2023|146|20357937,37|2105896,4700000007
01/11/2024|351670|Garça |SP|2024|174|26399366,679999996|3156637,5500000007
01/11/2024|351680|Gastão Vidigal |SP|2010|1|38000|10035
01/11/2024|351680|Gastão Vidigal |SP|2011|2|142751,59|0
01/11/2024|351680|Gastão Vidigal |SP|2013|3|227500|40657,68
01/11/2024|351680|Gastão Vidigal |SP|2016|13|1017479,7600000001|103648,23
01/11/2024|351680|Gastão Vidigal |SP|2017|16|1232468,38|291657,97
01/11/2024|351680|Gastão Vidigal |SP|2018|13|961281,27|303282,45
01/11/2024|351680|Gastão Vidigal |SP|2019|14|1076198,03|301338,44
01/11/2024|351680|Gastão Vidigal |SP|2020|4|408143|69426,23
01/11/2024|351680|Gastão Vidigal |SP|2021|1|107223,89|29123,59
01/11/2024|351680|Gastão Vidigal |SP|2022|3|314542,62|52705,49
01/11/2024|351680|Gastão Vidigal |SP|2023|5|570648,24|74939,95
01/11/2024|351680|Gastão Vidigal |SP|2024|4|627000|16191,86
01/11/2024|351685|Gavião Peixoto |SP|2009|1|65000|10035
01/11/2024|351685|Gavião Peixoto |SP|2010|3|153014,84|32131
01/11/2024|351685|Gavião Peixoto |SP|2012|1|71030,32|12452,92
01/11/2024|351685|Gavião Peixoto |SP|2013|1|63999,58|0
01/11/2024|351685|Gavião Peixoto |SP|2015|5|502219,34|39775,98
01/11/2024|351685|Gavião Peixoto |SP|2016|1|88032,6|0
01/11/2024|351685|Gavião Peixoto |SP|2017|3|207962,07|84167,9
01/11/2024|351685|Gavião Peixoto |SP|2018|7|503688,27|144681,3
01/11/2024|351685|Gavião Peixoto |SP|2019|19|1850840,72|360244,84
01/11/2024|351685|Gavião Peixoto |SP|2020|18|1835462,21|438580,24
01/11/2024|351685|Gavião Peixoto |SP|2021|12|1309905,2799999998|133384,51
01/11/2024|351685|Gavião Peixoto |SP|2022|2|224800|1715
01/11/2024|351685|Gavião Peixoto |SP|2023|4|467840|25727,56
01/11/2024|351685|Gavião Peixoto |SP|2024|9|1593816,13|60916,74
01/11/2024|351690|General Salgado |SP|2009|4|188470,13|38156
01/11/2024|351690|General Salgado |SP|2010|7|381611,52|93162
01/11/2024|351690|General Salgado |SP|2011|29|1787663,24|146286
01/11/2024|351690|General Salgado |SP|2012|12|767231,78|225086,63
01/11/2024|351690|General Salgado |SP|2013|11|764312,4099999999|219494,4699999999
01/11/2024|351690|General Salgado |SP|2014|11|799133,82|179288,95
01/11/2024|351690|General Salgado |SP|2015|12|1024072,38|108303,94
01/11/2024|351690|General Salgado |SP|2016|2|179169,82|15098,79
01/11/2024|351690|General Salgado |SP|2017|23|1726594,5299999998|464391,5399999998
01/11/2024|351690|General Salgado |SP|2018|15|1155085,8399999999|316492,32
01/11/2024|351690|General Salgado |SP|2019|27|2538789,86|574265,45
01/11/2024|351690|General Salgado |SP|2020|28|2817155,75|646146,61
01/11/2024|351690|General Salgado |SP|2021|13|1297900,38|172060,21
01/11/2024|351690|General Salgado |SP|2022|11|1155550,77|178108,74
01/11/2024|351690|General Salgado |SP|2023|15|1738579|246718,19
01/11/2024|351690|General Salgado |SP|2024|12|1671606,98|174512,17
01/11/2024|351700|Getulina |SP|2009|4|157831,65|38378
01/11/2024|351700|Getulina |SP|2010|1|40000|10035
01/11/2024|351700|Getulina |SP|2011|4|204561,16|8345
01/11/2024|351700|Getulina |SP|2012|2|95987|22233,04
01/11/2024|351700|Getulina |SP|2013|3|189860,32|58014,66
01/11/2024|351700|Getulina |SP|2014|13|847000,52|197959,7499999999
01/11/2024|351700|Getulina |SP|2015|11|723715,03|125196,89
01/11/2024|351700|Getulina |SP|2016|7|525404,88|80556,71
01/11/2024|351700|Getulina |SP|2017|7|514284,84|111060,07
01/11/2024|351700|Getulina |SP|2018|5|367967,34|115422,89
01/11/2024|351700|Getulina |SP|2019|17|1383795,11|335268,05
01/11/2024|351700|Getulina |SP|2020|18|1553217,44|415147,0199999999
01/11/2024|351700|Getulina |SP|2021|4|420802,73|74170,98
01/11/2024|351700|Getulina |SP|2022|4|425000|34405,08
01/11/2024|351700|Getulina |SP|2023|9|893502,61|80448,1
01/11/2024|351700|Getulina |SP|2024|6|881789,2999999999|144075,44
01/11/2024|351710|Glicério |SP|2010|4|218050|36178
01/11/2024|351710|Glicério |SP|2012|3|129986,98|11771,81
01/11/2024|351710|Glicério |SP|2014|1|79983|20816,99
01/11/2024|351710|Glicério |SP|2015|1|71000|0
01/11/2024|351710|Glicério |SP|2016|6|398248|96175,25
01/11/2024|351710|Glicério |SP|2017|1|77000|0
01/11/2024|351710|Glicério |SP|2018|3|272000|56438,99
01/11/2024|351710|Glicério |SP|2019|3|237696,32|50851,13
01/11/2024|351710|Glicério |SP|2020|3|214610,21|46356,98
01/11/2024|351710|Glicério |SP|2021|7|628067,02|96356,55
01/11/2024|351710|Glicério |SP|2022|6|561306,58|48434,32
01/11/2024|351710|Glicério |SP|2023|2|208000|0
01/11/2024|351710|Glicério |SP|2024|1|129925,26|32111,15
01/11/2024|351720|Guaiçara |SP|2009|8|232117,6|60310
01/11/2024|351720|Guaiçara |SP|2010|13|729798,8300000001|153785
01/11/2024|351720|Guaiçara |SP|2011|12|643460,0700000001|51902
01/11/2024|351720|Guaiçara |SP|2012|12|686816,21|211307,61
01/11/2024|351720|Guaiçara |SP|2013|6|399554,62|124319,09
01/11/2024|351720|Guaiçara |SP|2014|21|1385444,88|243587,85
01/11/2024|351720|Guaiçara |SP|2015|28|2117638,24|423547,79
01/11/2024|351720|Guaiçara |SP|2016|14|1047531,75|189643,78
01/11/2024|351720|Guaiçara |SP|2017|17|1318369,78|385780,0999999999
01/11/2024|351720|Guaiçara |SP|2018|11|833675|245301,75
01/11/2024|351720|Guaiçara |SP|2019|19|1598962,02|491353,5299999999
01/11/2024|351720|Guaiçara |SP|2020|27|2501905|568303,73
01/11/2024|351720|Guaiçara |SP|2021|24|2349794,76|584871,7799999999
01/11/2024|351720|Guaiçara |SP|2022|12|1274473,8399999999|273288,12
01/11/2024|351720|Guaiçara |SP|2023|17|2055927,09|352949,44
01/11/2024|351720|Guaiçara |SP|2024|35|4635733,9399999995|838860,38
01/11/2024|351730|Guaimbê |SP|2009|2|93000|16024
01/11/2024|351730|Guaimbê |SP|2010|3|146276,35|31484
01/11/2024|351730|Guaimbê |SP|2011|1|40741,17|9000
01/11/2024|351730|Guaimbê |SP|2012|4|225230,23|53191,07
01/11/2024|351730|Guaimbê |SP|2013|2|103308,1|34649,37
01/11/2024|351730|Guaimbê |SP|2014|2|126617,84|49960,98
01/11/2024|351730|Guaimbê |SP|2016|4|202420|33243,43
01/11/2024|351730|Guaimbê |SP|2018|4|294200,97|107513,98
01/11/2024|351730|Guaimbê |SP|2019|3|242935,23|78399,97
01/11/2024|351730|Guaimbê |SP|2020|8|717321,7|180422,53
01/11/2024|351730|Guaimbê |SP|2021|11|1084356,5|241697,59
01/11/2024|351730|Guaimbê |SP|2022|3|336230|41285,73
01/11/2024|351730|Guaimbê |SP|2023|10|1174430,63|237128,36
01/11/2024|351730|Guaimbê |SP|2024|13|1818071,6599999997|238287,65
01/11/2024|351740|Guaíra |SP|2009|54|2475999,5|657693
01/11/2024|351740|Guaíra |SP|2010|103|5474128,45|1504949
01/11/2024|351740|Guaíra |SP|2011|89|5417097,36|435904
01/11/2024|351740|Guaíra |SP|2012|68|4152988,35|1173461,9700000002
01/11/2024|351740|Guaíra |SP|2013|54|3814315,9900000007|979606,85
01/11/2024|351740|Guaíra |SP|2014|126|9484581,909999998|2306027,3799999994
01/11/2024|351740|Guaíra |SP|2015|83|6527615,550000001|1358448,8099999998
01/11/2024|351740|Guaíra |SP|2016|86|7660895,9799999995|1022354,5199999998
01/11/2024|351740|Guaíra |SP|2017|91|8703941,62|1130471,97
01/11/2024|351740|Guaíra |SP|2018|105|8882150,620000001|1592308,8199999998
01/11/2024|351740|Guaíra |SP|2019|110|10432296,219999999|1668241,2799999998
01/11/2024|351740|Guaíra |SP|2020|177|18866324,279999997|2695930,98
01/11/2024|351740|Guaíra |SP|2021|135|14690337,19|2048592,3399999999
01/11/2024|351740|Guaíra |SP|2022|106|12702267,82|1233947,48
01/11/2024|351740|Guaíra |SP|2023|84|11695033,32|1010394,0200000003
01/11/2024|351740|Guaíra |SP|2024|95|14315887,949999997|979358,2500000003
